PeriodEnd,PeriodStart,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2020-06-21T19:10:00Z,2020-06-21T19:00:00Z,PT10M,22.2,138,26.5125,0.1425375
2020-06-21T19:20:00Z,2020-06-21T19:10:00Z,PT10M,22.3,116,25.925,0.118775
2020-06-21T19:30:00Z,2020-06-21T19:20:00Z,PT10M,22.4,196,28.525,0.206575
2020-06-21T19:40:00Z,2020-06-21T19:30:00Z,PT10M,22.4,165,27.55625,0.17266875
2020-06-21T19:50:00Z,2020-06-21T19:40:00Z,PT10M,22.5,229,29.65625,0.24296875
2020-06-21T20:00:00Z,2020-06-21T19:50:00Z,PT10M,22.6,371,34.19375,0.39858125
2020-06-21T20:10:00Z,2020-06-21T20:00:00Z,PT10M,22.6,512,38.6,0.5528
2020-06-21T20:20:00Z,2020-06-21T20:10:00Z,PT10M,22.6,482,37.6625,0.5199875
2020-06-21T20:30:00Z,2020-06-21T20:20:00Z,PT10M,22.6,444,36.475,0.478425
2020-06-21T20:40:00Z,2020-06-21T20:30:00Z,PT10M,22.6,446,36.5375,0.4806125
2020-06-21T20:50:00Z,2020-06-21T20:40:00Z,PT10M,22.6,509,38.50625,0.54951875
2020-06-21T21:00:00Z,2020-06-21T20:50:00Z,PT10M,22.6,477,37.50625,0.51451875
2020-06-21T21:10:00Z,2020-06-21T21:00:00Z,PT10M,22.7,466,37.2625,0.5027875
2020-06-21T21:20:00Z,2020-06-21T21:10:00Z,PT10M,23,444,36.875,0.479625
2020-06-21T21:30:00Z,2020-06-21T21:20:00Z,PT10M,23.3,401,35.83125,0.43349375
2020-06-21T21:40:00Z,2020-06-21T21:30:00Z,PT10M,23.6,476,38.475,0.516425
2020-06-21T21:50:00Z,2020-06-21T21:40:00Z,PT10M,23.9,434,37.4625,0.4713875
2020-06-21T22:00:00Z,2020-06-21T21:50:00Z,PT10M,24.2,413,37.10625,0.44931875
2020-06-21T22:10:00Z,2020-06-21T22:00:00Z,PT10M,24.4,380,36.275,0.413825
2020-06-21T22:20:00Z,2020-06-21T22:10:00Z,PT10M,24.5,366,35.9375,0.3988125
2020-06-21T22:30:00Z,2020-06-21T22:20:00Z,PT10M,24.6,330,34.9125,0.3597375
2020-06-21T22:40:00Z,2020-06-21T22:30:00Z,PT10M,24.7,293,33.85625,0.31956875
2020-06-21T22:50:00Z,2020-06-21T22:40:00Z,PT10M,24.8,262,32.9875,0.2859625
2020-06-21T23:00:00Z,2020-06-21T22:50:00Z,PT10M,24.9,229,32.05625,0.25016875
2020-06-21T23:10:00Z,2020-06-21T23:00:00Z,PT10M,25,195,31.09375,0.21328125
2020-06-21T23:20:00Z,2020-06-21T23:10:00Z,PT10M,25,163,30.09375,0.17828125
2020-06-21T23:30:00Z,2020-06-21T23:20:00Z,PT10M,25.1,133,29.25625,0.14576875
2020-06-21T23:40:00Z,2020-06-21T23:30:00Z,PT10M,25.1,104,28.35,0.11405
2020-06-21T23:50:00Z,2020-06-21T23:40:00Z,PT10M,25.2,80,27.7,0.0881
2020-06-22T00:00:00Z,2020-06-21T23:50:00Z,PT10M,25.2,65,27.23125,0.07169375
2020-06-22T00:10:00Z,2020-06-22T00:00:00Z,PT10M,25.1,66,27.1625,0.0724875
2020-06-22T00:20:00Z,2020-06-22T00:10:00Z,PT10M,25,63,26.96875,0.06890625
2020-06-22T00:30:00Z,2020-06-22T00:20:00Z,PT10M,24.9,49,26.43125,0.05329375
2020-06-22T00:40:00Z,2020-06-22T00:30:00Z,PT10M,24.8,32,25.8,0.0344
2020-06-22T00:50:00Z,2020-06-22T00:40:00Z,PT10M,24.7,19,25.29375,0.01988125
2020-06-22T01:00:00Z,2020-06-22T00:50:00Z,PT10M,24.6,8,24.85,0.00755
2020-06-22T01:10:00Z,2020-06-22T01:00:00Z,PT10M,24.4,1,24.43125,0
2020-06-22T01:20:00Z,2020-06-22T01:10:00Z,PT10M,24.3,0,24.3,0
2020-06-22T01:30:00Z,2020-06-22T01:20:00Z,PT10M,24.1,0,24.1,0
2020-06-22T01:40:00Z,2020-06-22T01:30:00Z,PT10M,24,0,24,0
2020-06-22T01:50:00Z,2020-06-22T01:40:00Z,PT10M,23.8,0,23.8,0
2020-06-22T02:00:00Z,2020-06-22T01:50:00Z,PT10M,23.7,0,23.7,0
2020-06-22T02:10:00Z,2020-06-22T02:00:00Z,PT10M,23.5,0,23.5,0
2020-06-22T02:20:00Z,2020-06-22T02:10:00Z,PT10M,23.2,0,23.2,0
2020-06-22T02:30:00Z,2020-06-22T02:20:00Z,PT10M,22.9,0,22.9,0
2020-06-22T02:40:00Z,2020-06-22T02:30:00Z,PT10M,22.6,0,22.6,0
2020-06-22T02:50:00Z,2020-06-22T02:40:00Z,PT10M,22.3,0,22.3,0
2020-06-22T03:00:00Z,2020-06-22T02:50:00Z,PT10M,22,0,22,0
2020-06-22T03:10:00Z,2020-06-22T03:00:00Z,PT10M,21.9,0,21.9,0
2020-06-22T03:20:00Z,2020-06-22T03:10:00Z,PT10M,21.8,0,21.8,0
2020-06-22T03:30:00Z,2020-06-22T03:20:00Z,PT10M,21.8,0,21.8,0
2020-06-22T03:40:00Z,2020-06-22T03:30:00Z,PT10M,21.7,0,21.7,0
2020-06-22T03:50:00Z,2020-06-22T03:40:00Z,PT10M,21.7,0,21.7,0
2020-06-22T04:00:00Z,2020-06-22T03:50:00Z,PT10M,21.6,0,21.6,0
2020-06-22T04:10:00Z,2020-06-22T04:00:00Z,PT10M,21.6,0,21.6,0
2020-06-22T04:20:00Z,2020-06-22T04:10:00Z,PT10M,21.5,0,21.5,0
2020-06-22T04:30:00Z,2020-06-22T04:20:00Z,PT10M,21.4,0,21.4,0
2020-06-22T04:40:00Z,2020-06-22T04:30:00Z,PT10M,21.4,0,21.4,0
2020-06-22T04:50:00Z,2020-06-22T04:40:00Z,PT10M,21.3,0,21.3,0
2020-06-22T05:00:00Z,2020-06-22T04:50:00Z,PT10M,21.2,0,21.2,0
2020-06-22T05:10:00Z,2020-06-22T05:00:00Z,PT10M,21.2,0,21.2,0
2020-06-22T05:20:00Z,2020-06-22T05:10:00Z,PT10M,21.2,0,21.2,0
2020-06-22T05:30:00Z,2020-06-22T05:20:00Z,PT10M,21.2,0,21.2,0
2020-06-22T05:40:00Z,2020-06-22T05:30:00Z,PT10M,21.3,0,21.3,0
2020-06-22T05:50:00Z,2020-06-22T05:40:00Z,PT10M,21.3,0,21.3,0
2020-06-22T06:00:00Z,2020-06-22T05:50:00Z,PT10M,21.3,0,21.3,0
2020-06-22T06:10:00Z,2020-06-22T06:00:00Z,PT10M,21.3,0,21.3,0
2020-06-22T06:20:00Z,2020-06-22T06:10:00Z,PT10M,21.3,0,21.3,0
2020-06-22T06:30:00Z,2020-06-22T06:20:00Z,PT10M,21.3,0,21.3,0
2020-06-22T06:40:00Z,2020-06-22T06:30:00Z,PT10M,21.2,0,21.2,0
2020-06-22T06:50:00Z,2020-06-22T06:40:00Z,PT10M,21.2,0,21.2,0
2020-06-22T07:00:00Z,2020-06-22T06:50:00Z,PT10M,21.2,0,21.2,0
2020-06-22T07:10:00Z,2020-06-22T07:00:00Z,PT10M,21.1,0,21.1,0
2020-06-22T07:20:00Z,2020-06-22T07:10:00Z,PT10M,21,0,21,0
2020-06-22T07:30:00Z,2020-06-22T07:20:00Z,PT10M,20.8,0,20.8,0
2020-06-22T07:40:00Z,2020-06-22T07:30:00Z,PT10M,20.7,0,20.7,0
2020-06-22T07:50:00Z,2020-06-22T07:40:00Z,PT10M,20.5,0,20.5,0
2020-06-22T08:00:00Z,2020-06-22T07:50:00Z,PT10M,20.4,0,20.4,0
2020-06-22T08:10:00Z,2020-06-22T08:00:00Z,PT10M,20.3,0,20.3,0
2020-06-22T08:20:00Z,2020-06-22T08:10:00Z,PT10M,20.3,0,20.3,0
2020-06-22T08:30:00Z,2020-06-22T08:20:00Z,PT10M,20.3,0,20.3,0
2020-06-22T08:40:00Z,2020-06-22T08:30:00Z,PT10M,20.4,0,20.4,0
2020-06-22T08:50:00Z,2020-06-22T08:40:00Z,PT10M,20.4,0,20.4,0
2020-06-22T09:00:00Z,2020-06-22T08:50:00Z,PT10M,20.4,0,20.4,0
2020-06-22T09:10:00Z,2020-06-22T09:00:00Z,PT10M,20.4,0,20.4,0
2020-06-22T09:20:00Z,2020-06-22T09:10:00Z,PT10M,20.5,0,20.5,0
2020-06-22T09:30:00Z,2020-06-22T09:20:00Z,PT10M,20.5,0,20.5,0
2020-06-22T09:40:00Z,2020-06-22T09:30:00Z,PT10M,20.5,0,20.5,0
2020-06-22T09:50:00Z,2020-06-22T09:40:00Z,PT10M,20.6,0,20.6,0
2020-06-22T10:00:00Z,2020-06-22T09:50:00Z,PT10M,20.6,0,20.6,0
2020-06-22T10:10:00Z,2020-06-22T10:00:00Z,PT10M,20.6,0,20.6,0
2020-06-22T10:20:00Z,2020-06-22T10:10:00Z,PT10M,20.6,0,20.6,0
2020-06-22T10:30:00Z,2020-06-22T10:20:00Z,PT10M,20.6,0,20.6,0
2020-06-22T10:40:00Z,2020-06-22T10:30:00Z,PT10M,20.6,0,20.6,0
2020-06-22T10:50:00Z,2020-06-22T10:40:00Z,PT10M,20.6,4,20.725,0
2020-06-22T11:00:00Z,2020-06-22T10:50:00Z,PT10M,20.6,12,20.975,0
2020-06-22T11:10:00Z,2020-06-22T11:00:00Z,PT10M,20.6,26,21.4125,0.0152375
2020-06-22T11:20:00Z,2020-06-22T11:10:00Z,PT10M,20.7,44,22.075,0.035225
2020-06-22T11:30:00Z,2020-06-22T11:20:00Z,PT10M,20.8,61,22.70625,0.05411875
2020-06-22T11:40:00Z,2020-06-22T11:30:00Z,PT10M,20.9,67,22.99375,0.06098125
2020-06-22T11:50:00Z,2020-06-22T11:40:00Z,PT10M,21,88,23.75,0.08425
2020-06-22T12:00:00Z,2020-06-22T11:50:00Z,PT10M,21.1,113,24.63125,0.11189375
2020-06-22T12:10:00Z,2020-06-22T12:00:00Z,PT10M,21.2,131,25.29375,0.13188125
2020-06-22T12:20:00Z,2020-06-22T12:10:00Z,PT10M,21.5,143,25.96875,0.14590625
2020-06-22T12:30:00Z,2020-06-22T12:20:00Z,PT10M,21.7,159,26.66875,0.16400625
2020-06-22T12:40:00Z,2020-06-22T12:30:00Z,PT10M,21.9,187,27.74375,0.19523125
2020-06-22T12:50:00Z,2020-06-22T12:40:00Z,PT10M,22.2,221,29.10625,0.23331875
2020-06-22T13:00:00Z,2020-06-22T12:50:00Z,PT10M,22.4,256,30.4,0.2722
2020-06-22T13:10:00Z,2020-06-22T13:00:00Z,PT10M,22.7,291,31.79375,0.31138125
2020-06-22T13:20:00Z,2020-06-22T13:10:00Z,PT10M,23.1,323,33.19375,0.34758125
2020-06-22T13:30:00Z,2020-06-22T13:20:00Z,PT10M,23.5,341,34.15625,0.36846875
2020-06-22T13:40:00Z,2020-06-22T13:30:00Z,PT10M,23.8,397,36.20625,0.43061875
2020-06-22T13:50:00Z,2020-06-22T13:40:00Z,PT10M,24.2,408,36.95,0.44385
2020-06-22T14:00:00Z,2020-06-22T13:50:00Z,PT10M,24.6,382,36.5375,0.4166125
2020-06-22T14:10:00Z,2020-06-22T14:00:00Z,PT10M,24.9,385,36.93125,0.42079375
2020-06-22T14:20:00Z,2020-06-22T14:10:00Z,PT10M,25,443,38.84375,0.48453125
2020-06-22T14:30:00Z,2020-06-22T14:20:00Z,PT10M,25.2,505,40.98125,0.55294375
2020-06-22T14:40:00Z,2020-06-22T14:30:00Z,PT10M,25.4,451,39.49375,0.49448125
2020-06-22T14:50:00Z,2020-06-22T14:40:00Z,PT10M,25.6,228,32.725,0.251175
2020-06-22T15:00:00Z,2020-06-22T14:50:00Z,PT10M,25.7,107,29.04375,0.11913125
2020-06-22T15:10:00Z,2020-06-22T15:00:00Z,PT10M,25.7,164,30.825,0.181475
2020-06-22T15:20:00Z,2020-06-22T15:10:00Z,PT10M,25.4,234,32.7125,0.2571375
2020-06-22T15:30:00Z,2020-06-22T15:20:00Z,PT10M,25.1,293,34.25625,0.32076875
2020-06-22T15:40:00Z,2020-06-22T15:30:00Z,PT10M,24.8,396,37.175,0.432525
2020-06-22T15:50:00Z,2020-06-22T15:40:00Z,PT10M,24.5,479,39.46875,0.52240625
2020-06-22T16:00:00Z,2020-06-22T15:50:00Z,PT10M,24.2,539,41.04375,0.58713125
2020-06-22T16:10:00Z,2020-06-22T16:00:00Z,PT10M,24.3,674,45.3625,0.7350875
2020-06-22T16:20:00Z,2020-06-22T16:10:00Z,PT10M,24.6,793,49.38125,0.86614375
2020-06-22T16:30:00Z,2020-06-22T16:20:00Z,PT10M,24.9,823,50.61875,0.89985625
2020-06-22T16:40:00Z,2020-06-22T16:30:00Z,PT10M,25.3,805,50.45625,0.88136875
2020-06-22T16:50:00Z,2020-06-22T16:40:00Z,PT10M,25.6,834,51.6625,0.9139875
2020-06-22T17:00:00Z,2020-06-22T16:50:00Z,PT10M,25.9,823,51.61875,0.90285625
2020-06-22T17:10:00Z,2020-06-22T17:00:00Z,PT10M,26.2,772,50.325,0.847975
2020-06-22T17:20:00Z,2020-06-22T17:10:00Z,PT10M,26.4,698,48.2125,0.7676375
2020-06-22T17:30:00Z,2020-06-22T17:20:00Z,PT10M,26.6,695,48.31875,0.76495625
2020-06-22T17:40:00Z,2020-06-22T17:30:00Z,PT10M,26.7,782,51.1375,0.8604125
2020-06-22T17:50:00Z,2020-06-22T17:40:00Z,PT10M,26.9,823,52.61875,0.90585625
2020-06-22T18:00:00Z,2020-06-22T17:50:00Z,PT10M,27.1,768,51.1,0.8463
2020-06-22T18:10:00Z,2020-06-22T18:00:00Z,PT10M,27.2,723,49.79375,0.79738125
2020-06-22T18:20:00Z,2020-06-22T18:10:00Z,PT10M,27.3,746,50.6125,0.8228375
2020-06-22T18:30:00Z,2020-06-22T18:20:00Z,PT10M,27.4,648,47.65,0.71595
2020-06-22T18:40:00Z,2020-06-22T18:30:00Z,PT10M,27.5,590,45.9375,0.6528125
2020-06-22T18:50:00Z,2020-06-22T18:40:00Z,PT10M,27.6,560,45.1,0.6203
2020-06-22T19:00:00Z,2020-06-22T18:50:00Z,PT10M,27.7,441,41.48125,0.49044375
2020-06-22T19:10:00Z,2020-06-22T19:00:00Z,PT10M,27.8,385,39.83125,0.42949375
2020-06-22T19:20:00Z,2020-06-22T19:10:00Z,PT10M,27.9,274,36.4625,0.3083875
2020-06-22T19:30:00Z,2020-06-22T19:20:00Z,PT10M,28,148,32.625,0.170875
2020-06-22T19:40:00Z,2020-06-22T19:30:00Z,PT10M,28.1,68,30.225,0.083675
2020-06-22T19:50:00Z,2020-06-22T19:40:00Z,PT10M,28.2,63,30.16875,0.07850625
2020-06-22T20:00:00Z,2020-06-22T19:50:00Z,PT10M,28.3,48,29.8,0.0624
2020-06-22T20:10:00Z,2020-06-22T20:00:00Z,PT10M,28.4,44,29.775,0.058325
2020-06-22T20:20:00Z,2020-06-22T20:10:00Z,PT10M,28.4,105,31.68125,0.12504375
2020-06-22T20:30:00Z,2020-06-22T20:20:00Z,PT10M,28.4,255,36.36875,0.28910625
2020-06-22T20:40:00Z,2020-06-22T20:30:00Z,PT10M,28.3,292,37.425,0.329275
2020-06-22T20:50:00Z,2020-06-22T20:40:00Z,PT10M,28.3,228,35.425,0.259275
2020-06-22T21:00:00Z,2020-06-22T20:50:00Z,PT10M,28.3,210,34.8625,0.2395875
2020-06-22T21:10:00Z,2020-06-22T21:00:00Z,PT10M,27.9,217,34.68125,0.24604375
2020-06-22T21:20:00Z,2020-06-22T21:10:00Z,PT10M,27.2,204,33.575,0.229725
2020-06-22T21:30:00Z,2020-06-22T21:20:00Z,PT10M,26.5,199,32.71875,0.22215625
2020-06-22T21:40:00Z,2020-06-22T21:30:00Z,PT10M,25.7,200,31.95,0.22085
2020-06-22T21:50:00Z,2020-06-22T21:40:00Z,PT10M,25,194,31.0625,0.2121875
2020-06-22T22:00:00Z,2020-06-22T21:50:00Z,PT10M,24.3,169,29.58125,0.18274375
2020-06-22T22:10:00Z,2020-06-22T22:00:00Z,PT10M,24,197,30.15625,0.21246875
2020-06-22T22:20:00Z,2020-06-22T22:10:00Z,PT10M,24.2,181,29.85625,0.19556875
2020-06-22T22:30:00Z,2020-06-22T22:20:00Z,PT10M,24.5,156,29.375,0.169125
2020-06-22T22:40:00Z,2020-06-22T22:30:00Z,PT10M,24.7,167,29.91875,0.18175625
2020-06-22T22:50:00Z,2020-06-22T22:40:00Z,PT10M,25,183,30.71875,0.20015625
2020-06-22T23:00:00Z,2020-06-22T22:50:00Z,PT10M,25.2,161,30.23125,0.17669375
2020-06-22T23:10:00Z,2020-06-22T23:00:00Z,PT10M,25.3,132,29.425,0.145275
2020-06-22T23:20:00Z,2020-06-22T23:10:00Z,PT10M,25.4,116,29.025,0.128075
2020-06-22T23:30:00Z,2020-06-22T23:20:00Z,PT10M,25.5,98,28.5625,0.1086875
2020-06-22T23:40:00Z,2020-06-22T23:30:00Z,PT10M,25.6,81,28.13125,0.09039375
2020-06-22T23:50:00Z,2020-06-22T23:40:00Z,PT10M,25.7,59,27.54375,0.06663125
2020-06-23T00:00:00Z,2020-06-22T23:50:00Z,PT10M,25.8,44,27.175,0.050525
2020-06-23T00:10:00Z,2020-06-23T00:00:00Z,PT10M,25.7,31,26.66875,0.03600625
2020-06-23T00:20:00Z,2020-06-23T00:10:00Z,PT10M,25.6,23,26.31875,0.02695625
2020-06-23T00:30:00Z,2020-06-23T00:20:00Z,PT10M,25.4,25,26.18125,0.02854375
2020-06-23T00:40:00Z,2020-06-23T00:30:00Z,PT10M,25.3,18,25.8625,0.0205875
2020-06-23T00:50:00Z,2020-06-23T00:40:00Z,PT10M,25.1,10,25.4125,0.0112375
2020-06-23T01:00:00Z,2020-06-23T00:50:00Z,PT10M,25,5,25.15625,0.00546875
2020-06-23T01:10:00Z,2020-06-23T01:00:00Z,PT10M,24.8,1,24.83125,0.00049375
2020-06-23T01:20:00Z,2020-06-23T01:10:00Z,PT10M,24.6,0,24.6,0
2020-06-23T01:30:00Z,2020-06-23T01:20:00Z,PT10M,24.4,0,24.4,0
2020-06-23T01:40:00Z,2020-06-23T01:30:00Z,PT10M,24.2,0,24.2,0
2020-06-23T01:50:00Z,2020-06-23T01:40:00Z,PT10M,24,0,24,0
2020-06-23T02:00:00Z,2020-06-23T01:50:00Z,PT10M,23.8,0,23.8,0
2020-06-23T02:10:00Z,2020-06-23T02:00:00Z,PT10M,23.6,0,23.6,0
2020-06-23T02:20:00Z,2020-06-23T02:10:00Z,PT10M,23.5,0,23.5,0
2020-06-23T02:30:00Z,2020-06-23T02:20:00Z,PT10M,23.3,0,23.3,0
2020-06-23T02:40:00Z,2020-06-23T02:30:00Z,PT10M,23.2,0,23.2,0
2020-06-23T02:50:00Z,2020-06-23T02:40:00Z,PT10M,23,0,23,0
2020-06-23T03:00:00Z,2020-06-23T02:50:00Z,PT10M,22.9,0,22.9,0
2020-06-23T03:10:00Z,2020-06-23T03:00:00Z,PT10M,22.8,0,22.8,0
2020-06-23T03:20:00Z,2020-06-23T03:10:00Z,PT10M,22.7,0,22.7,0
2020-06-23T03:30:00Z,2020-06-23T03:20:00Z,PT10M,22.6,0,22.6,0
2020-06-23T03:40:00Z,2020-06-23T03:30:00Z,PT10M,22.5,0,22.5,0
2020-06-23T03:50:00Z,2020-06-23T03:40:00Z,PT10M,22.4,0,22.4,0
2020-06-23T04:00:00Z,2020-06-23T03:50:00Z,PT10M,22.3,0,22.3,0
2020-06-23T04:10:00Z,2020-06-23T04:00:00Z,PT10M,22.3,0,22.3,0
2020-06-23T04:20:00Z,2020-06-23T04:10:00Z,PT10M,22.2,0,22.2,0
2020-06-23T04:30:00Z,2020-06-23T04:20:00Z,PT10M,22.2,0,22.2,0
2020-06-23T04:40:00Z,2020-06-23T04:30:00Z,PT10M,22.2,0,22.2,0
2020-06-23T04:50:00Z,2020-06-23T04:40:00Z,PT10M,22.2,0,22.2,0
2020-06-23T05:00:00Z,2020-06-23T04:50:00Z,PT10M,22.1,0,22.1,0
2020-06-23T05:10:00Z,2020-06-23T05:00:00Z,PT10M,22.1,0,22.1,0
2020-06-23T05:20:00Z,2020-06-23T05:10:00Z,PT10M,22.1,0,22.1,0
2020-06-23T05:30:00Z,2020-06-23T05:20:00Z,PT10M,22.1,0,22.1,0
2020-06-23T05:40:00Z,2020-06-23T05:30:00Z,PT10M,22.1,0,22.1,0
2020-06-23T05:50:00Z,2020-06-23T05:40:00Z,PT10M,22.1,0,22.1,0
2020-06-23T06:00:00Z,2020-06-23T05:50:00Z,PT10M,22.1,0,22.1,0
2020-06-23T06:10:00Z,2020-06-23T06:00:00Z,PT10M,22.1,0,22.1,0
2020-06-23T06:20:00Z,2020-06-23T06:10:00Z,PT10M,22,0,22,0
2020-06-23T06:30:00Z,2020-06-23T06:20:00Z,PT10M,22,0,22,0
2020-06-23T06:40:00Z,2020-06-23T06:30:00Z,PT10M,21.9,0,21.9,0
2020-06-23T06:50:00Z,2020-06-23T06:40:00Z,PT10M,21.9,0,21.9,0
2020-06-23T07:00:00Z,2020-06-23T06:50:00Z,PT10M,21.8,0,21.8,0
2020-06-23T07:10:00Z,2020-06-23T07:00:00Z,PT10M,21.8,0,21.8,0
2020-06-23T07:20:00Z,2020-06-23T07:10:00Z,PT10M,21.8,0,21.8,0
2020-06-23T07:30:00Z,2020-06-23T07:20:00Z,PT10M,21.8,0,21.8,0
2020-06-23T07:40:00Z,2020-06-23T07:30:00Z,PT10M,21.8,0,21.8,0
2020-06-23T07:50:00Z,2020-06-23T07:40:00Z,PT10M,21.8,0,21.8,0
2020-06-23T08:00:00Z,2020-06-23T07:50:00Z,PT10M,21.8,0,21.8,0
2020-06-23T08:10:00Z,2020-06-23T08:00:00Z,PT10M,21.8,0,21.8,0
2020-06-23T08:20:00Z,2020-06-23T08:10:00Z,PT10M,21.8,0,21.8,0
2020-06-23T08:30:00Z,2020-06-23T08:20:00Z,PT10M,21.8,0,21.8,0
2020-06-23T08:40:00Z,2020-06-23T08:30:00Z,PT10M,21.8,0,21.8,0
2020-06-23T08:50:00Z,2020-06-23T08:40:00Z,PT10M,21.8,0,21.8,0
2020-06-23T09:00:00Z,2020-06-23T08:50:00Z,PT10M,21.8,0,21.8,0
2020-06-23T09:10:00Z,2020-06-23T09:00:00Z,PT10M,21.8,0,21.8,0
2020-06-23T09:20:00Z,2020-06-23T09:10:00Z,PT10M,22,0,22,0
2020-06-23T09:30:00Z,2020-06-23T09:20:00Z,PT10M,22.1,0,22.1,0
2020-06-23T09:40:00Z,2020-06-23T09:30:00Z,PT10M,22.2,0,22.2,0
2020-06-23T09:50:00Z,2020-06-23T09:40:00Z,PT10M,22.2,0,22.2,0
2020-06-23T10:00:00Z,2020-06-23T09:50:00Z,PT10M,22.4,0,22.4,0
2020-06-23T10:10:00Z,2020-06-23T10:00:00Z,PT10M,22.4,0,22.4,0
2020-06-23T10:20:00Z,2020-06-23T10:10:00Z,PT10M,22.4,0,22.4,0
2020-06-23T10:30:00Z,2020-06-23T10:20:00Z,PT10M,22.4,0,22.4,0
2020-06-23T10:40:00Z,2020-06-23T10:30:00Z,PT10M,22.5,0,22.5,0
2020-06-23T10:50:00Z,2020-06-23T10:40:00Z,PT10M,22.5,6,22.6875,0
2020-06-23T11:00:00Z,2020-06-23T10:50:00Z,PT10M,22.5,16,23,0.01
2020-06-23T11:10:00Z,2020-06-23T11:00:00Z,PT10M,22.5,28,23.375,0.023125
2020-06-23T11:20:00Z,2020-06-23T11:10:00Z,PT10M,22.5,39,23.71875,0.03515625
2020-06-23T11:30:00Z,2020-06-23T11:20:00Z,PT10M,22.5,52,24.125,0.049375
2020-06-23T11:40:00Z,2020-06-23T11:30:00Z,PT10M,22.6,53,24.25625,0.05076875
2020-06-23T11:50:00Z,2020-06-23T11:40:00Z,PT10M,22.6,50,24.1625,0.0474875
2020-06-23T12:00:00Z,2020-06-23T11:50:00Z,PT10M,22.6,96,25.6,0.0978
2020-06-23T12:10:00Z,2020-06-23T12:00:00Z,PT10M,22.6,121,26.38125,0.12514375
2020-06-23T12:20:00Z,2020-06-23T12:10:00Z,PT10M,22.8,141,27.20625,0.14761875
2020-06-23T12:30:00Z,2020-06-23T12:20:00Z,PT10M,22.8,160,27.8,0.1684
2020-06-23T12:40:00Z,2020-06-23T12:30:00Z,PT10M,23,165,28.15625,0.17446875
2020-06-23T12:50:00Z,2020-06-23T12:40:00Z,PT10M,23.1,140,27.475,0.147425
2020-06-23T13:00:00Z,2020-06-23T12:50:00Z,PT10M,23.2,164,28.325,0.173975
2020-06-23T13:10:00Z,2020-06-23T13:00:00Z,PT10M,23.3,131,27.39375,0.13818125
2020-06-23T13:20:00Z,2020-06-23T13:10:00Z,PT10M,23.5,143,27.96875,0.15190625
2020-06-23T13:30:00Z,2020-06-23T13:20:00Z,PT10M,23.7,209,30.23125,0.22469375
2020-06-23T13:40:00Z,2020-06-23T13:30:00Z,PT10M,23.8,238,31.2375,0.2567125
2020-06-23T13:50:00Z,2020-06-23T13:40:00Z,PT10M,24,281,32.78125,0.30434375
2020-06-23T14:00:00Z,2020-06-23T13:50:00Z,PT10M,24.2,367,35.66875,0.39900625
2020-06-23T14:10:00Z,2020-06-23T14:00:00Z,PT10M,24.5,392,36.75,0.42725
2020-06-23T14:20:00Z,2020-06-23T14:10:00Z,PT10M,24.8,356,35.925,0.388775
2020-06-23T14:30:00Z,2020-06-23T14:20:00Z,PT10M,25.2,448,39.2,0.4906
2020-06-23T14:40:00Z,2020-06-23T14:30:00Z,PT10M,25.6,517,41.75625,0.56726875
2020-06-23T14:50:00Z,2020-06-23T14:40:00Z,PT10M,26,532,42.625,0.584875
2020-06-23T15:00:00Z,2020-06-23T14:50:00Z,PT10M,26.3,610,45.3625,0.6710875
2020-06-23T15:10:00Z,2020-06-23T15:00:00Z,PT10M,26.6,641,46.63125,0.70589375
2020-06-23T15:20:00Z,2020-06-23T15:10:00Z,PT10M,26.7,631,46.41875,0.69525625
2020-06-23T15:30:00Z,2020-06-23T15:20:00Z,PT10M,26.8,674,47.8625,0.7425875
2020-06-23T15:40:00Z,2020-06-23T15:30:00Z,PT10M,27,731,49.84375,0.80553125
2020-06-23T15:50:00Z,2020-06-23T15:40:00Z,PT10M,27.1,696,48.85,0.76755
2020-06-23T16:00:00Z,2020-06-23T15:50:00Z,PT10M,27.2,577,45.23125,0.63769375
2020-06-23T16:10:00Z,2020-06-23T16:00:00Z,PT10M,27.4,698,49.2125,0.7706375
2020-06-23T16:20:00Z,2020-06-23T16:10:00Z,PT10M,27.5,842,53.8125,0.9284375
2020-06-23T16:30:00Z,2020-06-23T16:20:00Z,PT10M,27.6,828,53.475,0.913425
2020-06-23T16:40:00Z,2020-06-23T16:30:00Z,PT10M,27.7,859,54.54375,0.94763125
2020-06-23T16:50:00Z,2020-06-23T16:40:00Z,PT10M,27.8,876,55.175,0.966525
2020-06-23T17:00:00Z,2020-06-23T16:50:00Z,PT10M,27.9,886,55.5875,0.9777625
2020-06-23T17:10:00Z,2020-06-23T17:00:00Z,PT10M,28,868,55.125,0.958375
2020-06-23T17:20:00Z,2020-06-23T17:10:00Z,PT10M,28,852,54.625,0.940875
2020-06-23T17:30:00Z,2020-06-23T17:20:00Z,PT10M,28,899,56.09375,0.99228125
2020-06-23T17:40:00Z,2020-06-23T17:30:00Z,PT10M,28,889,55.78125,0.98134375
2020-06-23T17:50:00Z,2020-06-23T17:40:00Z,PT10M,28,964,58.125,1.063375
2020-06-23T18:00:00Z,2020-06-23T17:50:00Z,PT10M,28,922,56.8125,1.0174375
2020-06-23T18:10:00Z,2020-06-23T18:00:00Z,PT10M,28,909,56.40625,1.00321875
